,x1cos,x2cos,x3cos,x4cos
1,0.00938244905190791,0.066258216986909,0.0714305776804798,0.0187237555700413
2,0.0567713937954464,0.0717913678340999,0.147596229914685,0.0245997276516309
3,0.0608800972673709,-0.0228021823001048,-0.0150384502192824,-0.0767007992922622
4,0.0771346730411062,0.087226829338344,0.069715933060103,-0.0366698417870587
5,0.0520044470273949,0.135341816252674,0.0215207854209179,0.0387675025994044
6,0.015119957988502,0.0696853332509092,0.0937084720814952,0.0445845266579469
7,0.0302344496751643,0.0517500410270992,0.00195099692662324,0.0758843113187284
8,0.0243524024542625,0.072557901650068,-0.0756611067790078,0.0420066162231051
9,0.111331749112585,0.0274097803863144,0.0434575137270251,0.0802062219427497
10,0.0589666815115998,0.0410566031155034,-0.0195566387680529,-0.0246926394389215
11,-0.0154617538757399,-0.00652792403313764,-0.00258749246299492,-0.0463075857830909
12,0.0981339380518305,0.0682955016315627,-0.0331276264116751,0.0213570035854027
13,0.128431689060965,0.0406899629026413,0.0527279147415144,0.0705344718822968
14,0.0829749341358219,0.101810589096515,0.0433165405127223,0.0239808521249697
15,0.0230857277684719,0.0212869918867812,0.036518497021896,0.0241595807013934
16,0.0400260699497519,0.029939710151561,0.0425453040093874,0.0390279258179872
17,0.0817782034946111,-5.95205488837731e-05,-0.0171299693943597,-0.0774030671042349
18,0.143343502522832,0.0857278824827578,0.0149930873672058,0.0617510731878743
19,0.0603706665255061,0.023421045897321,-0.0911156397418948,0.0278796813377618
20,0.0502244688423681,0.0317378016682266,0.00297100309672754,0.00404020272665431
21,0.149678020720634,0.0946660069956026,0.0268472165113465,0.0136265907664873
22,0.0305742651307089,0.172152894110279,0.0181216804674416,0.00563990645023924
23,0.0522213549252809,0.116070585864628,0.0141320746001937,-0.0139368113631433
24,0.0867488854968583,0.082619484715776,0.0546085071142464,-0.0190517099391924
25,0.127544349129586,0.0395266210121188,0.126982147518568,0.0226967104219186
26,0.0447865843617703,0.0736747925062007,0.00466478872100044,-0.0123916817434894
27,0.0680626507299643,0.0242524018356031,0.00303866395396726,-0.0173229225710151
28,0.12439170928543,0.107569113477279,-0.04655864621805,0.0535312748439446
29,0.0716959880374766,0.0908103531460125,0.0245880510215578,0.0226344218894573
30,0.0282636926961343,0.13989554928667,0.0469848900650345,-0.0430091971419152
31,0.108586895568539,0.136591391619893,-0.0241633438037346,0.0274028221055119
32,0.0465172809006726,0.0820705583566677,-0.0315399572171581,0.00110001448313491
33,0.115542841564647,0.0892930184999373,0.0014894245931716,0.0299341504170043
34,0.155379314204649,0.136981215943149,-0.0178488360901251,0.023996759056194
35,0.0903851277715243,0.065742207549208,0.0408018887275477,0.0126361237247088
36,0.0579683327075829,0.102482710740786,-0.0147652212248711,-0.00368785536958527
37,0.070385004196629,0.192422709051614,-0.0600178165984501,0.0103184220086082
38,0.0290460414331207,0.173853227886672,0.0487783127143977,0.0933080523093412
39,0.0852429077195631,0.0875756490320433,0.0564587424078087,0.0797984962504935
40,0.0788805510293008,0.071598886212165,0.0163850016037428,0.0549234668275352
41,0.0563789703693017,0.0757796137008187,0.037285221131888,0.0405055469724955
42,0.070970988437271,0.0579364464647361,-0.111915644988139,-0.00692743600103718
43,0.0325280552292674,0.133920101038047,0.106778442403115,0.122053902961553
44,0.043458273714373,0.0846320367418019,-0.00114702271977611,0.0819728006912971
45,0.00146030977056961,0.0456217159317976,0.0316202588712351,0.0332402038375156
46,0.09618551890787,0.127367060173859,-0.0851483580118817,0.0509276369576477
47,0.0538495586323406,0.0789286924530303,-0.0311835580671319,0.0100457542874496
48,0.0870783916105477,0.081036835837086,0.0101000662887954,-0.00270999213733292
49,0.00150645237658178,0.05364483578699,0.0698264476798119,0.0281584392745214
50,0.00174340881825846,0.109994679924765,-0.0653302819655069,0.00157881875472019
51,0.0826422137400721,0.0679708740458385,0.050285550685674,0.00580867934623664
52,0.0334640411376082,0.0758561304689908,0.0500983344651688,0.070471496495237
53,0.0106655622368116,0.0132711038959463,-0.0123896660591943,0.0624557088603424
54,0.04230323546416,-0.0102032888157612,0.154883002218082,-0.0023700103033008
55,0.0613491622290786,0.117404167449632,-0.00166705730649845,0.00388220229770785
56,-0.0562332316643777,0.0889678869435623,0.0256285478677541,0.0623234468257948
57,0.0801406501451205,0.0296633003964868,0.0751851690463784,0.06309959155052
58,0.0674067231629057,-0.00329102158463896,-0.00243778043764517,0.0265664097265964
59,0.107871458790374,0.107294140244429,0.0755799458798459,0.0395670540718797
60,0.0408377078724751,0.048154141314663,-0.0571182257348439,0.0637278399490524
61,0.148483939773531,0.0237349813048067,0.00365611707400781,0.0486233490964981
62,0.104324186889402,0.120874632213935,0.0220638743959725,0.0805257551062566
63,0.112431014576587,0.16136632087968,0.0388789995864573,0.0806737700457493
64,0.00138744083860842,0.162024171943312,0.0464347089570521,0.0226075615684729
65,0.145341892848044,0.081873920070624,-0.0129847630673812,-0.0359558756638418
66,0.108996233806919,0.0822048600126152,0.0851827394657535,0.0215163847046196
67,0.121158731973112,0.0421416774307672,-0.00694397887178008,0.0187734178990479
68,0.187397874909175,0.0965438364775455,0.00720664243855709,0.0575596281474451
69,0.0790734924615716,0.109422433623539,-0.00122692466831737,0.0264921902998921
70,0.0920982977357977,0.0708388342462259,0.0576267348612277,0.101210957525211
71,0.0407574269230499,0.095804870718832,0.00989412070683633,0.0594270509859451
72,0.111400098523558,0.157154307073853,0.0474805206469252,0.043836334152602
73,0.167523811391322,0.180815983916303,0.0754252884755163,0.00635045097885274
74,0.095966398529429,0.0915049717845262,-0.00917014879807495,0.00950287020510805
75,0.134391175620353,0.121889851741749,0.0423034225174428,0.0943859029523794
76,0.0745089518346464,0.161204384211936,0.0651854794099998,0.0128513572133341
77,0.0687596613468631,0.0723864086764531,0.0304165684224487,0.0615865522532269
78,0.161460088634293,0.136239574609175,0.0384395022285442,0.129893866467755
79,0.147016045390294,0.20388161229651,0.0640563772884481,0.000273634059397548
80,0.121125023792756,0.1164520574661,0.0803829288636721,0.0578700619693237
81,0.182813392366278,0.175833674233002,0.0153683243201606,0.00910193115298568
82,0.14795631428618,0.184887461436437,0.0154369831094699,0.073697001868937
83,0.109240873732611,0.14895901745203,0.0422136411871179,-0.0234364086789044
84,0.203033875070954,0.202533129686035,0.0604720587806755,0.122464531008767
85,0.297542604102314,0.299997771039434,0.0555545513317385,0.135015412738357
86,0.229603179068362,0.269507338408213,0.071678803725201,0.0673964274383944
87,0.118608732515201,0.144669065657394,0.0839230898960631,0.0623413470376461
88,0.0820383357664962,0.167438922761105,0.119257310635062,0.0701297261290241
89,0.193015003711549,0.244779718789253,0.0910020668703654,0.0858068270172656
90,0.175680362164615,0.232527840997053,0.0364351868139882,0.0802696395190655
91,0.186889482535972,0.13838301221557,-0.018480314313974,0.0653808082798056
92,0.257974489017121,0.133718847936717,0.142806843001445,0.0271353313650986
93,0.22878731683429,0.177735611598733,0.0335765530291027,0.0931749829340529
94,0.210899844754243,0.27119306184534,0.0534743297089065,0.0774699491625119
95,0.178490767291452,0.220388987386934,0.109402514653773,0.0924398632533214
96,0.162109701870704,0.134470316096857,0.137447365578262,0.0717984079566464
97,0.113236184409438,0.173522250287658,0.0867828975455849,0.0701889408435436
98,0.22917861530683,0.240563332067264,0.0507530197238633,0.0424728921639813
99,0.190093975420908,0.172843515259343,0.0725505190970036,0.0433494756266671
100,0.159698407618986,0.190258325184299,-0.0391633813806954,0.0744734472932561
101,0.281283238741399,0.255553785836875,0.0383268778646606,0.0219417377161674
102,0.123811205872837,0.198948170780464,0.104499300597829,0.0425935117816963
103,0.164987071733043,0.248779509738246,0.0658198388089143,0.0999961018113499
104,0.223397130846399,0.195824081456182,0.012563479670357,0.132619965355773
105,0.172764640321487,0.231640246428015,0.0683583677698962,0.0801323742120365
106,0.193517380161267,0.155073506700452,0.005801099843113,0.0725014198456757
107,0.132169182210629,0.247631149793307,0.0269474204718287,0.091651215187323
108,0.211158581199429,0.31092695187847,0.0559601961583942,0.0204798702245804
109,0.188725137935173,0.214674640687287,0.0236315662518595,0.133309324795099
110,0.201294815490239,0.20480146463713,0.0776738807526716,0.157450275030241
111,0.113442955438588,0.219505936561005,0.0235897336584019,0.064381734764962
112,0.219359384793692,0.201824032189894,0.0171790394078985,0.0771038254682914
113,0.258780738956025,0.149152816354165,0.146167631361961,-0.00946363987012327
114,0.0895297839280364,0.244096242001814,0.00961622727460392,0.102782258218644
115,0.0875490360122404,0.200624340485527,0.0224304511697684,0.0826091350349901
116,0.206605845558907,0.233822388965639,0.0157353190315914,0.0796271027768468
117,0.189214059425071,0.201703186462165,0.089661260818001,0.0676600980790857
118,0.20591065622454,0.143224791354142,0.129869393159732,0.112410149977734
119,0.165727498505945,0.175348303479604,0.0651459434671577,0.126392449582088
120,0.275434112336255,0.156676291585759,0.071157377726429,0.0294849362571493
121,0.157067031220216,0.219223786748215,0.0623085738688536,0.0965245661493859
122,0.234078465558512,0.168534913724734,0.149825937209558,0.0850776248879017
123,0.353962878130075,0.237809775951048,0.056762517992541,-0.0274442523191985
124,0.139180191605155,0.197736837630237,0.0800434113946213,0.188968390188685
125,0.201408193088762,0.273203766015741,0.0940500708560866,0.0854230491081158
126,0.101435286697717,0.247039904340399,0.0540316963701649,0.171936770525191
127,0.254822063197956,0.304994567805179,0.121318662995812,0.0628195727028801
128,0.209419655400133,0.242690806627644,0.116876500136993,0.0716719176333958
129,0.131666220404241,0.211947254855778,0.0566707022459827,0.0223700208058064
130,0.182965888684667,0.272632146488932,0.102148766696166,0.153957562574001
131,0.213684497035827,0.098572962585203,0.0574760196318112,0.0246058251939182
132,0.18081063483933,0.29197503255927,0.0856559412072897,0.155863156158062
133,0.177047002232192,0.195594785749117,0.0710285218859973,0.0619052561471935
134,0.197577573509589,0.227135882404926,0.0833069879605796,0.0584467294624302
135,0.257221578115194,0.27496130771061,0.130294342819742,0.0722006166760286
136,0.188345635755964,0.203752674829173,0.138120365671232,0.054739612121618
137,0.0738186110340395,0.100349923467196,0.0928003794594149,0.109686631658803
138,0.162297987866975,0.197205084975987,0.152804393133544,0.077428520259493
139,0.154877507959257,0.195878594996151,0.0685233490479897,0.166739506816982
140,0.189677052561782,0.161794532428601,0.0816982268167191,0.0120744928737854
141,0.0769396527343998,0.254062110167556,0.00235158882435128,0.0913288706022837
142,0.216990721063268,0.155364129987825,0.0689233279201712,0.0579633299874498
143,0.16082806856338,0.156173166689605,0.0906051826210953,0.098242107781095
144,0.142304526628044,0.140006553779788,0.163329272551778,0.0378618106608963
145,0.1670877109884,0.171457770075467,0.0777327966890159,0.106789006225204
146,0.212543700199355,0.100461791606691,0.024486771946971,0.0618925021761108
147,0.201236214634559,0.244395206970501,0.116775919192857,0.0890904393028664
148,0.155972977220947,0.303188561425614,0.0841607113370471,0.0163710118162254
149,0.205145912508866,0.267457582852543,0.0732078233810726,0.0323168562826722
150,0.201430850746503,0.199892510655326,0.0807315801602376,0.130966560701796
151,0.175946799750431,0.21619759280804,0.116641545883178,0.0515108573675359
152,0.185340111002858,0.191306331856258,0.043694636397518,0.0655332912749963
153,0.222724961026516,0.154937244577714,0.0833372505310118,0.0886739755271549
154,0.227211826031728,0.25519009788768,0.075784978644074,0.152902226936123
155,0.125560129879477,0.221281067870766,0.0749839908477712,0.0372356005070845
156,0.25009986997634,0.167438808149721,0.0352785894100976,0.0565248529959784
157,0.174744874006678,0.226669405018286,0.116475175412211,0.0869466921341135
158,0.216484167592528,0.219256910466724,0.108314341056707,0.0653783628336729
159,0.235611770562028,0.217610140687413,0.108138663556473,0.101475769580001
160,0.193647305427561,0.236039989306544,0.124625278991082,0.090071894907245
161,0.202227277510051,0.307713423012679,0.00238906868071517,0.0158980283156843
162,0.182064459092859,0.263455851630226,0.0894909717017248,-0.00604771556128511
163,0.125327079912468,0.167199594412075,0.0946959204695155,0.0778623858975979
164,0.183739727911967,0.300477770746468,0.0763331361179316,0.0495297342921681
165,0.0640611425361419,0.167428800723022,0.0582089529325747,0.0614054137527833
166,0.166042925725061,0.182589135483179,0.0688535877115597,0.16809985228841
167,0.117402161601794,0.0627185974551038,0.162004718891377,0.0888070268759108
168,0.114581224715686,0.145708013103372,0.0627292056356799,0.0644205426989341
169,0.137250600169662,0.197447269585101,0.13696474308005,0.0109515588572109
170,0.15117171903323,0.103167491884137,0.00726726022118446,0.135310727850608
171,0.151966849261534,0.18194201709575,0.0428676775018106,0.161499407577585
172,0.201569716034115,0.108923344398042,0.0810311403368459,0.141890437666329
173,0.124750668294889,0.233868035217727,0.083663536741598,0.106764593513268
174,0.142316598305928,0.138304874010277,0.0673048576407729,0.108736070444169
175,0.153985092786123,0.133746605342415,0.0552314509420203,-0.0487482975864735
176,0.223943040011543,0.132804479378122,0.093813233419095,0.121462182383604
177,0.157540651343736,0.191376549222334,0.0776160340247008,0.174575499976091
178,0.145832091712987,0.183365235723975,0.085033285932424,0.136669475306082
179,0.16306720457965,0.204369038984474,0.119365475719066,0.0442636193836908
180,0.211383370029677,0.0959878607982246,0.0230879100630374,-0.0122819086824593
181,0.177801409489249,0.254067565737217,0.053003164940736,0.0972835122290858
182,0.127058335782008,0.171067414292779,0.0422153917080905,0.133393473473621
183,0.210704229364189,0.119122712494094,0.140994379399761,0.0776739607785271
184,0.171105353751128,0.196213860072899,0.0368562420477324,0.140921454740072
185,0.190860144200809,0.200789681452954,0.094245240849165,0.0633509910867826
186,0.144917838381177,0.281973786238211,0.0359293918064306,0.118956348726554
187,0.174812489180994,0.264769610109212,0.039730154435735,0.0370519367956931
188,0.114643085124741,0.200795899718254,0.0356406998465384,0.0348852555752779
189,0.180708756475133,0.200994185852524,0.0835387718788593,0.130103547377317
190,0.195539183637085,0.102111723122585,0.0761382858033666,0.178456090452949
191,0.177351952707014,0.181148297824701,0.0980466707114977,0.0847235743641072
192,0.106972031196979,0.141903671341598,0.0554558765226788,0.0570195317823499
193,0.0670266190048791,0.148253159302386,0.0474906059449059,0.0663067826642105
194,0.0912156029950338,0.170138144275302,0.0744090665749323,0.100971655941282
195,0.103223415508203,0.172225769316656,0.043953956830111,0.141200368191306
196,0.135494226745916,0.18175906908173,0.0892893189497186,0.110426242750202
197,0.172980231398234,0.185113786669639,0.0854205608082493,0.0662855650701016
198,0.102111430688656,0.156163770690615,0.0740159545955815,0.106029609396585
199,0.121875561919902,0.177313837226017,0.0880132199735081,0.0838979943980282
200,0.12324253403541,0.132140906502236,0.0855943726234802,0.115640619961822
201,0.1960586508585,0.164129830120918,0.163842823853654,0.108807355668787
202,0.125586713907549,0.210462069592323,0.114533117174402,0.0301482196470689
203,0.0602486256314158,0.094846597998232,0.0965059752365647,0.0561658927802153
204,0.18104922606667,0.123224532207788,0.00771118712794079,0.076975899391069
205,0.106285243311045,0.215454177204931,0.0673653390548361,0.106116673167656
